Frame Number,Object ID,Object Class,Zone,Total Left ROI,Total Right ROI,Traffic Status
377,51,Truck,Right Lane,3,4,Moderate
377,52,Car,Right Lane,3,4,Moderate
377,56,Car,Left Lane,3,4,Moderate
377,57,Car,Right Lane,3,4,Moderate
377,61,Car,Right Lane,3,4,Moderate
378,38,Truck,Left Lane,4,3,Moderate
378,40,Car,Left Lane,4,3,Moderate
378,51,Truck,Right Lane,4,3,Moderate
378,52,Car,Right Lane,4,3,Moderate
378,56,Car,Left Lane,4,3,Moderate
378,57,Car,Left Lane,4,3,Moderate
378,61,Car,Right Lane,4,3,Moderate
379,38,Truck,Left Lane,4,3,Moderate
379,40,Car,Left Lane,4,3,Moderate
379,51,Truck,Right Lane,4,3,Moderate
379,52,Car,Right Lane,4,3,Moderate
379,56,Car,Left Lane,4,3,Moderate
379,57,Car,Left Lane,4,3,Moderate
379,61,Car,Right Lane,4,3,Moderate
380,38,Truck,Left Lane,4,3,Moderate
380,40,Car,Left Lane,4,3,Moderate
380,51,Truck,Right Lane,4,3,Moderate
380,52,Car,Right Lane,4,3,Moderate
380,56,Car,Left Lane,4,3,Moderate
380,57,Car,Left Lane,4,3,Moderate
380,61,Car,Right Lane,4,3,Moderate
381,40,Car,Left Lane,3,3,Moderate
381,51,Truck,Right Lane,3,3,Moderate
381,52,Car,Right Lane,3,3,Moderate
381,56,Car,Left Lane,3,3,Moderate
381,57,Car,Left Lane,3,3,Moderate
381,61,Car,Right Lane,3,3,Moderate
382,40,Car,Left Lane,3,3,Moderate
382,51,Truck,Right Lane,3,3,Moderate
382,52,Car,Right Lane,3,3,Moderate
382,56,Car,Left Lane,3,3,Moderate
382,57,Car,Left Lane,3,3,Moderate
382,61,Car,Right Lane,3,3,Moderate
383,40,Car,Left Lane,3,3,Moderate
383,51,Truck,Right Lane,3,3,Moderate
383,52,Car,Right Lane,3,3,Moderate
383,56,Car,Left Lane,3,3,Moderate
383,57,Car,Left Lane,3,3,Moderate
383,61,Car,Right Lane,3,3,Moderate
384,40,Car,Left Lane,3,3,Moderate
384,51,Truck,Right Lane,3,3,Moderate
384,52,Car,Right Lane,3,3,Moderate
384,56,Car,Left Lane,3,3,Moderate
384,57,Car,Left Lane,3,3,Moderate
384,61,Car,Right Lane,3,3,Moderate
385,40,Car,Left Lane,3,3,Moderate
385,51,Truck,Right Lane,3,3,Moderate
385,52,Car,Right Lane,3,3,Moderate
385,56,Car,Left Lane,3,3,Moderate
385,57,Car,Left Lane,3,3,Moderate
385,61,Car,Right Lane,3,3,Moderate
386,40,Car,Left Lane,3,3,Moderate
386,51,Truck,Right Lane,3,3,Moderate
386,52,Car,Right Lane,3,3,Moderate
386,56,Car,Left Lane,3,3,Moderate
386,57,Car,Left Lane,3,3,Moderate
386,61,Car,Right Lane,3,3,Moderate
387,40,Car,Left Lane,3,3,Moderate
387,51,Truck,Right Lane,3,3,Moderate
387,52,Car,Right Lane,3,3,Moderate
387,56,Car,Left Lane,3,3,Moderate
387,57,Car,Left Lane,3,3,Moderate
387,61,Car,Right Lane,3,3,Moderate
388,40,Car,Left Lane,3,3,Moderate
388,51,Truck,Right Lane,3,3,Moderate
388,52,Car,Right Lane,3,3,Moderate
388,56,Car,Left Lane,3,3,Moderate
388,57,Car,Left Lane,3,3,Moderate
388,61,Car,Right Lane,3,3,Moderate
389,40,Car,Left Lane,3,3,Moderate
389,51,Truck,Right Lane,3,3,Moderate
389,52,Car,Right Lane,3,3,Moderate
389,56,Car,Left Lane,3,3,Moderate
389,57,Car,Left Lane,3,3,Moderate
389,61,Car,Right Lane,3,3,Moderate
390,40,Car,Left Lane,3,3,Moderate
390,51,Truck,Right Lane,3,3,Moderate
390,52,Car,Right Lane,3,3,Moderate
390,56,Car,Left Lane,3,3,Moderate
390,57,Car,Left Lane,3,3,Moderate
390,61,Car,Right Lane,3,3,Moderate
391,40,Car,Left Lane,3,3,Moderate
391,51,Truck,Right Lane,3,3,Moderate
391,52,Car,Right Lane,3,3,Moderate
391,56,Car,Left Lane,3,3,Moderate
391,57,Car,Left Lane,3,3,Moderate
391,61,Car,Right Lane,3,3,Moderate
392,40,Car,Left Lane,3,3,Moderate
392,51,Truck,Right Lane,3,3,Moderate
392,52,Car,Right Lane,3,3,Moderate
392,56,Car,Left Lane,3,3,Moderate
392,57,Car,Left Lane,3,3,Moderate
392,61,Car,Right Lane,3,3,Moderate
393,40,Car,Left Lane,3,2,Light
393,51,Truck,Right Lane,3,2,Light
393,56,Car,Left Lane,3,2,Light
393,57,Car,Left Lane,3,2,Light
393,61,Car,Right Lane,3,2,Light
394,40,Car,Left Lane,3,2,Light
394,51,Truck,Right Lane,3,2,Light
394,56,Car,Left Lane,3,2,Light
394,57,Car,Left Lane,3,2,Light
394,61,Car,Right Lane,3,2,Light
395,40,Car,Left Lane,3,2,Light
395,51,Truck,Right Lane,3,2,Light
395,56,Car,Left Lane,3,2,Light
395,57,Car,Left Lane,3,2,Light
395,61,Car,Right Lane,3,2,Light
396,40,Car,Left Lane,3,3,Moderate
396,51,Truck,Right Lane,3,3,Moderate
396,56,Car,Left Lane,3,3,Moderate
396,57,Car,Left Lane,3,3,Moderate
396,61,Car,Right Lane,3,3,Moderate
396,62,Car,Right Lane,3,3,Moderate
397,40,Car,Left Lane,3,3,Moderate
397,51,Truck,Right Lane,3,3,Moderate
397,56,Car,Left Lane,3,3,Moderate
397,57,Car,Left Lane,3,3,Moderate
397,61,Car,Right Lane,3,3,Moderate
397,62,Truck,Right Lane,3,3,Moderate
398,40,Car,Left Lane,3,4,Moderate
398,51,Truck,Right Lane,3,4,Moderate
398,56,Car,Left Lane,3,4,Moderate
398,57,Car,Left Lane,3,4,Moderate
398,61,Car,Right Lane,3,4,Moderate
398,62,Truck,Right Lane,3,4,Moderate
398,63,Car,Right Lane,3,4,Moderate
399,40,Car,Left Lane,3,4,Moderate
399,51,Truck,Right Lane,3,4,Moderate
399,56,Car,Left Lane,3,4,Moderate
399,57,Car,Left Lane,3,4,Moderate
399,61,Car,Right Lane,3,4,Moderate
399,62,Truck,Right Lane,3,4,Moderate
399,63,Car,Right Lane,3,4,Moderate
400,40,Car,Left Lane,2,5,Moderate
400,51,Truck,Right Lane,2,5,Moderate
400,57,Car,Left Lane,2,5,Moderate
400,61,Car,Right Lane,2,5,Moderate
400,62,Truck,Right Lane,2,5,Moderate
400,63,Car,Right Lane,2,5,Moderate
400,64,Car,Right Lane,2,5,Moderate
401,40,Car,Left Lane,2,7,Moderate
401,51,Truck,Right Lane,2,7,Moderate
401,57,Car,Left Lane,2,7,Moderate
401,61,Car,Right Lane,2,7,Moderate
401,62,Truck,Right Lane,2,7,Moderate
401,63,Car,Right Lane,2,7,Moderate
401,64,Car,Right Lane,2,7,Moderate
401,65,Car,Right Lane,2,7,Moderate
401,66,Car,Right Lane,2,7,Moderate
402,40,Car,Left Lane,2,5,Moderate
402,51,Truck,Right Lane,2,5,Moderate
402,57,Car,Left Lane,2,5,Moderate
402,61,Car,Right Lane,2,5,Moderate
402,62,Truck,Right Lane,2,5,Moderate
402,63,Car,Right Lane,2,5,Moderate
402,66,Car,Right Lane,2,5,Moderate
403,40,Car,Left Lane,2,4,Moderate
403,51,Truck,Right Lane,2,4,Moderate
403,57,Car,Left Lane,2,4,Moderate
403,61,Car,Right Lane,2,4,Moderate
403,62,Truck,Right Lane,2,4,Moderate
403,63,Car,Right Lane,2,4,Moderate
404,40,Car,Left Lane,2,4,Moderate
404,51,Truck,Right Lane,2,4,Moderate
404,57,Car,Left Lane,2,4,Moderate
404,61,Car,Right Lane,2,4,Moderate
404,62,Truck,Right Lane,2,4,Moderate
404,63,Car,Right Lane,2,4,Moderate
405,51,Truck,Right Lane,1,4,Light
405,57,Car,Left Lane,1,4,Light
405,61,Car,Right Lane,1,4,Light
405,62,Truck,Right Lane,1,4,Light
405,63,Car,Right Lane,1,4,Light
406,51,Truck,Right Lane,1,4,Light
406,57,Car,Left Lane,1,4,Light
406,61,Car,Right Lane,1,4,Light
406,62,Truck,Right Lane,1,4,Light
406,63,Car,Right Lane,1,4,Light
407,51,Truck,Right Lane,1,4,Light
407,57,Car,Left Lane,1,4,Light
407,61,Car,Right Lane,1,4,Light
407,62,Car,Right Lane,1,4,Light
407,63,Car,Right Lane,1,4,Light
408,51,Truck,Right Lane,1,4,Light
408,57,Car,Left Lane,1,4,Light
408,61,Car,Right Lane,1,4,Light
408,62,Car,Right Lane,1,4,Light
408,63,Car,Right Lane,1,4,Light
409,51,Truck,Right Lane,1,4,Light
409,57,Car,Left Lane,1,4,Light
409,61,Car,Right Lane,1,4,Light
409,62,Car,Right Lane,1,4,Light
409,63,Car,Right Lane,1,4,Light
410,51,Truck,Right Lane,2,4,Moderate
410,57,Car,Left Lane,2,4,Moderate
410,61,Car,Right Lane,2,4,Moderate
410,62,Car,Right Lane,2,4,Moderate
410,63,Car,Right Lane,2,4,Moderate
410,67,Car,Left Lane,2,4,Moderate
411,51,Truck,Right Lane,1,4,Light
411,57,Car,Left Lane,1,4,Light
411,61,Car,Right Lane,1,4,Light
411,62,Car,Right Lane,1,4,Light
411,63,Car,Right Lane,1,4,Light
412,51,Truck,Right Lane,1,4,Light
412,57,Car,Left Lane,1,4,Light
412,61,Car,Right Lane,1,4,Light
412,62,Car,Right Lane,1,4,Light
412,63,Car,Right Lane,1,4,Light
413,51,Truck,Right Lane,1,4,Light
413,57,Car,Left Lane,1,4,Light
413,61,Car,Right Lane,1,4,Light
413,62,Car,Right Lane,1,4,Light
413,63,Car,Right Lane,1,4,Light
414,51,Truck,Right Lane,1,4,Light
414,57,Car,Left Lane,1,4,Light
414,61,Car,Right Lane,1,4,Light
414,62,Car,Right Lane,1,4,Light
414,63,Car,Right Lane,1,4,Light
415,51,Truck,Right Lane,1,4,Light
415,57,Car,Left Lane,1,4,Light
415,61,Car,Right Lane,1,4,Light
415,62,Car,Right Lane,1,4,Light
415,63,Car,Right Lane,1,4,Light
416,51,Truck,Right Lane,1,4,Light
416,57,Car,Left Lane,1,4,Light
416,61,Car,Right Lane,1,4,Light
416,62,Car,Right Lane,1,4,Light
416,63,Car,Right Lane,1,4,Light
417,51,Truck,Right Lane,2,3,Light
417,57,Car,Left Lane,2,3,Light
417,61,Car,Left Lane,2,3,Light
417,62,Car,Right Lane,2,3,Light
417,63,Car,Right Lane,2,3,Light
418,51,Truck,Right Lane,2,4,Moderate
418,57,Car,Left Lane,2,4,Moderate
418,61,Car,Left Lane,2,4,Moderate
418,62,Car,Right Lane,2,4,Moderate
418,63,Car,Right Lane,2,4,Moderate
418,68,Car,Right Lane,2,4,Moderate
419,51,Truck,Right Lane,2,4,Moderate
419,57,Car,Left Lane,2,4,Moderate
419,61,Car,Left Lane,2,4,Moderate
419,62,Car,Right Lane,2,4,Moderate
419,63,Car,Right Lane,2,4,Moderate
419,68,Car,Right Lane,2,4,Moderate
420,51,Truck,Right Lane,2,3,Light
420,57,Car,Left Lane,2,3,Light
420,61,Car,Left Lane,2,3,Light
420,62,Car,Right Lane,2,3,Light
420,63,Car,Right Lane,2,3,Light
421,57,Car,Left Lane,2,2,Light
421,61,Car,Left Lane,2,2,Light
421,62,Car,Right Lane,2,2,Light
421,63,Car,Right Lane,2,2,Light
422,57,Car,Left Lane,2,2,Light
422,61,Car,Left Lane,2,2,Light
422,62,Car,Right Lane,2,2,Light
422,63,Car,Right Lane,2,2,Light
423,57,Car,Left Lane,2,2,Light
423,61,Car,Left Lane,2,2,Light
423,62,Car,Right Lane,2,2,Light
423,63,Car,Right Lane,2,2,Light
424,57,Car,Left Lane,2,2,Light
424,61,Car,Left Lane,2,2,Light
424,62,Car,Right Lane,2,2,Light
424,63,Car,Right Lane,2,2,Light
425,57,Car,Left Lane,2,2,Light
425,61,Car,Left Lane,2,2,Light
425,62,Car,Right Lane,2,2,Light
425,63,Car,Right Lane,2,2,Light
426,57,Car,Left Lane,2,2,Light
426,61,Car,Left Lane,2,2,Light
426,62,Car,Right Lane,2,2,Light
426,63,Car,Right Lane,2,2,Light
427,57,Car,Left Lane,2,2,Light
427,61,Car,Left Lane,2,2,Light
427,62,Car,Right Lane,2,2,Light
427,63,Car,Right Lane,2,2,Light
434,57,Car,Left Lane,2,2,Light
434,61,Car,Left Lane,2,2,Light
434,62,Car,Right Lane,2,2,Light
434,63,Car,Right Lane,2,2,Light
435,57,Car,Left Lane,2,3,Light
435,61,Car,Left Lane,2,3,Light
435,62,Car,Right Lane,2,3,Light
435,63,Car,Right Lane,2,3,Light
435,69,Car,Right Lane,2,3,Light
436,57,Car,Left Lane,2,3,Light
436,61,Car,Left Lane,2,3,Light
436,62,Car,Right Lane,2,3,Light
436,63,Car,Right Lane,2,3,Light
436,69,Car,Right Lane,2,3,Light
437,57,Car,Left Lane,2,3,Light
437,61,Car,Left Lane,2,3,Light
437,62,Car,Right Lane,2,3,Light
437,63,Car,Right Lane,2,3,Light
437,69,Truck,Right Lane,2,3,Light
438,57,Car,Left Lane,2,4,Moderate
438,61,Car,Left Lane,2,4,Moderate
438,62,Car,Right Lane,2,4,Moderate
438,63,Car,Right Lane,2,4,Moderate
438,69,Car,Right Lane,2,4,Moderate
438,70,Truck,Right Lane,2,4,Moderate
439,57,Car,Left Lane,2,3,Light
439,61,Car,Left Lane,2,3,Light
439,62,Car,Right Lane,2,3,Light
439,63,Car,Right Lane,2,3,Light
439,69,Car,Right Lane,2,3,Light
440,57,Car,Left Lane,2,3,Light
440,61,Car,Left Lane,2,3,Light
440,62,Car,Right Lane,2,3,Light
440,63,Car,Right Lane,2,3,Light
440,69,Car,Right Lane,2,3,Light
441,57,Car,Left Lane,2,4,Moderate
441,61,Car,Left Lane,2,4,Moderate
441,62,Car,Right Lane,2,4,Moderate
441,63,Car,Right Lane,2,4,Moderate
441,69,Car,Right Lane,2,4,Moderate
441,71,Truck,Right Lane,2,4,Moderate
442,57,Car,Left Lane,2,4,Moderate
442,61,Car,Left Lane,2,4,Moderate
442,62,Car,Right Lane,2,4,Moderate
442,63,Car,Right Lane,2,4,Moderate
442,69,Car,Right Lane,2,4,Moderate
442,71,Truck,Right Lane,2,4,Moderate
443,57,Car,Left Lane,2,3,Light
443,61,Car,Left Lane,2,3,Light
443,62,Car,Right Lane,2,3,Light
443,63,Car,Right Lane,2,3,Light
443,69,Car,Right Lane,2,3,Light
444,57,Car,Left Lane,2,3,Light
444,61,Car,Left Lane,2,3,Light
444,62,Car,Right Lane,2,3,Light
444,63,Truck,Right Lane,2,3,Light
444,69,Car,Right Lane,2,3,Light
445,57,Car,Left Lane,2,4,Moderate
445,61,Car,Left Lane,2,4,Moderate
445,62,Car,Right Lane,2,4,Moderate
445,63,Truck,Right Lane,2,4,Moderate
445,69,Car,Right Lane,2,4,Moderate
445,72,Car,Right Lane,2,4,Moderate
446,61,Car,Left Lane,1,4,Light
446,62,Car,Right Lane,1,4,Light
446,63,Truck,Right Lane,1,4,Light
446,69,Car,Right Lane,1,4,Light
446,72,Car,Right Lane,1,4,Light
447,61,Car,Left Lane,1,4,Light
447,62,Car,Right Lane,1,4,Light
447,63,Truck,Right Lane,1,4,Light
447,69,Car,Right Lane,1,4,Light
447,72,Car,Right Lane,1,4,Light
448,61,Car,Left Lane,1,4,Light
448,62,Car,Right Lane,1,4,Light
448,63,Truck,Right Lane,1,4,Light
448,69,Car,Right Lane,1,4,Light
448,72,Car,Right Lane,1,4,Light
449,61,Car,Left Lane,1,4,Light
449,62,Car,Right Lane,1,4,Light
449,63,Truck,Right Lane,1,4,Light
449,69,Car,Right Lane,1,4,Light
449,72,Car,Right Lane,1,4,Light
450,61,Car,Left Lane,1,5,Moderate
450,62,Car,Right Lane,1,5,Moderate
450,63,Truck,Right Lane,1,5,Moderate
450,69,Truck,Right Lane,1,5,Moderate
450,72,Car,Right Lane,1,5,Moderate
450,73,Car,Right Lane,1,5,Moderate
451,61,Car,Left Lane,1,5,Moderate
451,62,Car,Right Lane,1,5,Moderate
451,63,Truck,Right Lane,1,5,Moderate
451,69,Truck,Right Lane,1,5,Moderate
451,72,Car,Right Lane,1,5,Moderate
451,73,Car,Right Lane,1,5,Moderate
452,61,Car,Left Lane,1,5,Moderate
452,62,Car,Right Lane,1,5,Moderate
452,63,Truck,Right Lane,1,5,Moderate
452,69,Truck,Right Lane,1,5,Moderate
452,72,Car,Right Lane,1,5,Moderate
452,73,Car,Right Lane,1,5,Moderate
453,61,Car,Left Lane,1,5,Moderate
453,62,Car,Right Lane,1,5,Moderate
453,63,Car,Right Lane,1,5,Moderate
453,69,Car,Right Lane,1,5,Moderate
453,72,Car,Right Lane,1,5,Moderate
453,73,Car,Right Lane,1,5,Moderate
454,61,Car,Left Lane,1,5,Moderate
454,62,Car,Right Lane,1,5,Moderate
454,63,Car,Right Lane,1,5,Moderate
454,69,Car,Right Lane,1,5,Moderate
454,72,Car,Right Lane,1,5,Moderate
454,73,Car,Right Lane,1,5,Moderate
455,61,Car,Left Lane,1,5,Moderate
455,62,Car,Right Lane,1,5,Moderate
455,63,Car,Right Lane,1,5,Moderate
455,69,Car,Right Lane,1,5,Moderate
455,72,Car,Right Lane,1,5,Moderate
455,73,Car,Right Lane,1,5,Moderate
456,61,Car,Left Lane,1,5,Moderate
456,62,Car,Right Lane,1,5,Moderate
456,63,Car,Right Lane,1,5,Moderate
456,69,Car,Right Lane,1,5,Moderate
456,72,Car,Right Lane,1,5,Moderate
456,73,Car,Right Lane,1,5,Moderate
457,61,Car,Left Lane,1,5,Moderate
457,62,Car,Right Lane,1,5,Moderate
457,63,Car,Right Lane,1,5,Moderate
457,69,Car,Right Lane,1,5,Moderate
457,72,Car,Right Lane,1,5,Moderate
457,73,Car,Right Lane,1,5,Moderate
458,61,Car,Left Lane,1,5,Moderate
458,62,Car,Right Lane,1,5,Moderate
458,63,Car,Right Lane,1,5,Moderate
458,69,Car,Right Lane,1,5,Moderate
458,72,Car,Right Lane,1,5,Moderate
458,73,Car,Right Lane,1,5,Moderate
459,61,Car,Left Lane,2,4,Moderate
459,62,Car,Left Lane,2,4,Moderate
459,63,Car,Right Lane,2,4,Moderate
459,69,Car,Right Lane,2,4,Moderate
459,72,Car,Right Lane,2,4,Moderate
459,73,Car,Right Lane,2,4,Moderate
460,61,Car,Left Lane,2,4,Moderate
460,62,Car,Left Lane,2,4,Moderate
460,63,Car,Right Lane,2,4,Moderate
460,69,Car,Right Lane,2,4,Moderate
460,72,Car,Right Lane,2,4,Moderate
460,73,Car,Right Lane,2,4,Moderate
461,61,Car,Left Lane,2,4,Moderate
461,62,Car,Left Lane,2,4,Moderate
461,63,Car,Right Lane,2,4,Moderate
461,69,Car,Right Lane,2,4,Moderate
461,72,Car,Right Lane,2,4,Moderate
461,73,Car,Right Lane,2,4,Moderate
462,62,Car,Left Lane,1,4,Light
462,63,Car,Right Lane,1,4,Light
462,69,Car,Right Lane,1,4,Light
462,72,Car,Right Lane,1,4,Light
462,73,Car,Right Lane,1,4,Light
463,62,Car,Left Lane,1,4,Light
463,63,Car,Right Lane,1,4,Light
463,69,Car,Right Lane,1,4,Light
463,72,Car,Right Lane,1,4,Light
463,73,Car,Right Lane,1,4,Light
464,62,Car,Left Lane,1,4,Light
464,63,Car,Right Lane,1,4,Light
464,69,Car,Right Lane,1,4,Light
464,72,Car,Right Lane,1,4,Light
464,73,Car,Right Lane,1,4,Light
465,62,Car,Left Lane,1,4,Light
465,63,Car,Right Lane,1,4,Light
465,69,Car,Right Lane,1,4,Light
465,72,Car,Right Lane,1,4,Light
465,73,Car,Right Lane,1,4,Light
466,62,Car,Left Lane,1,4,Light
466,63,Car,Right Lane,1,4,Light
466,69,Car,Right Lane,1,4,Light
466,72,Car,Right Lane,1,4,Light
466,73,Car,Right Lane,1,4,Light
467,62,Car,Left Lane,1,4,Light
467,63,Car,Right Lane,1,4,Light
467,69,Car,Right Lane,1,4,Light
467,72,Car,Right Lane,1,4,Light
467,73,Car,Right Lane,1,4,Light
468,62,Car,Left Lane,1,4,Light
468,63,Car,Right Lane,1,4,Light
468,69,Car,Right Lane,1,4,Light
468,72,Car,Right Lane,1,4,Light
468,73,Car,Right Lane,1,4,Light
469,62,Car,Left Lane,1,4,Light
469,63,Car,Right Lane,1,4,Light
469,69,Car,Right Lane,1,4,Light
469,72,Car,Right Lane,1,4,Light
469,73,Car,Right Lane,1,4,Light
470,62,Car,Left Lane,1,4,Light
470,63,Car,Right Lane,1,4,Light
470,69,Car,Right Lane,1,4,Light
470,72,Car,Right Lane,1,4,Light
470,73,Car,Right Lane,1,4,Light
471,62,Car,Left Lane,1,4,Light
471,63,Car,Right Lane,1,4,Light
471,69,Car,Right Lane,1,4,Light
471,72,Car,Right Lane,1,4,Light
471,73,Car,Right Lane,1,4,Light
472,62,Car,Left Lane,1,4,Light
472,63,Car,Right Lane,1,4,Light
472,69,Car,Right Lane,1,4,Light
472,72,Car,Right Lane,1,4,Light
472,73,Car,Right Lane,1,4,Light
473,62,Car,Left Lane,1,4,Light
473,63,Car,Right Lane,1,4,Light
473,69,Car,Right Lane,1,4,Light
473,72,Car,Right Lane,1,4,Light
473,73,Car,Right Lane,1,4,Light
474,62,Car,Left Lane,1,4,Light
474,63,Car,Right Lane,1,4,Light
474,69,Car,Right Lane,1,4,Light
474,72,Car,Right Lane,1,4,Light
474,73,Car,Right Lane,1,4,Light
475,62,Car,Left Lane,1,4,Light
475,63,Car,Right Lane,1,4,Light
475,69,Car,Right Lane,1,4,Light
475,72,Car,Right Lane,1,4,Light
475,73,Car,Right Lane,1,4,Light
476,62,Car,Left Lane,1,4,Light
476,63,Car,Right Lane,1,4,Light
476,69,Car,Right Lane,1,4,Light
476,72,Car,Right Lane,1,4,Light
476,73,Car,Right Lane,1,4,Light
477,62,Car,Left Lane,1,4,Light
477,63,Car,Right Lane,1,4,Light
477,69,Car,Right Lane,1,4,Light
477,72,Car,Right Lane,1,4,Light
477,73,Car,Right Lane,1,4,Light
478,62,Car,Left Lane,1,4,Light
478,63,Car,Right Lane,1,4,Light
478,69,Car,Right Lane,1,4,Light
478,72,Car,Right Lane,1,4,Light
478,73,Car,Right Lane,1,4,Light
479,62,Car,Left Lane,1,4,Light
479,63,Car,Right Lane,1,4,Light
479,69,Car,Right Lane,1,4,Light
479,72,Car,Right Lane,1,4,Light
479,73,Car,Right Lane,1,4,Light
480,62,Car,Left Lane,1,4,Light
480,63,Car,Right Lane,1,4,Light
480,69,Car,Right Lane,1,4,Light
480,72,Car,Right Lane,1,4,Light
480,73,Car,Right Lane,1,4,Light
481,62,Car,Left Lane,1,4,Light
481,63,Car,Right Lane,1,4,Light
481,69,Car,Right Lane,1,4,Light
481,72,Car,Right Lane,1,4,Light
481,73,Car,Right Lane,1,4,Light
482,62,Car,Left Lane,1,4,Light
482,63,Car,Right Lane,1,4,Light
482,69,Car,Right Lane,1,4,Light
482,72,Car,Right Lane,1,4,Light
482,73,Car,Right Lane,1,4,Light
483,62,Car,Left Lane,1,4,Light
483,63,Car,Right Lane,1,4,Light
483,69,Car,Right Lane,1,4,Light
483,72,Car,Right Lane,1,4,Light
483,73,Car,Right Lane,1,4,Light
484,62,Car,Left Lane,1,4,Light
484,63,Car,Right Lane,1,4,Light
484,69,Car,Right Lane,1,4,Light
484,72,Car,Right Lane,1,4,Light
484,73,Car,Right Lane,1,4,Light
485,62,Car,Left Lane,1,4,Light
485,63,Car,Right Lane,1,4,Light
485,69,Car,Right Lane,1,4,Light
485,72,Car,Right Lane,1,4,Light
485,73,Car,Right Lane,1,4,Light
486,62,Car,Left Lane,1,4,Light
486,63,Car,Right Lane,1,4,Light
486,69,Car,Right Lane,1,4,Light
486,72,Car,Right Lane,1,4,Light
486,73,Car,Right Lane,1,4,Light
487,62,Car,Left Lane,1,4,Light
487,63,Car,Right Lane,1,4,Light
487,69,Car,Right Lane,1,4,Light
487,72,Car,Right Lane,1,4,Light
487,73,Car,Right Lane,1,4,Light
488,62,Car,Left Lane,1,4,Light
488,63,Car,Right Lane,1,4,Light
488,69,Car,Right Lane,1,4,Light
488,72,Car,Right Lane,1,4,Light
488,73,Car,Right Lane,1,4,Light
489,62,Car,Left Lane,1,4,Light
489,63,Car,Right Lane,1,4,Light
489,69,Car,Right Lane,1,4,Light
489,72,Car,Right Lane,1,4,Light
489,73,Car,Right Lane,1,4,Light
490,62,Car,Left Lane,1,4,Light
490,63,Car,Right Lane,1,4,Light
490,69,Car,Right Lane,1,4,Light
490,72,Car,Right Lane,1,4,Light
490,73,Car,Right Lane,1,4,Light
491,62,Car,Left Lane,1,4,Light
491,63,Car,Right Lane,1,4,Light
491,69,Car,Right Lane,1,4,Light
491,72,Car,Right Lane,1,4,Light
491,73,Car,Right Lane,1,4,Light
492,62,Car,Left Lane,1,4,Light
492,63,Car,Right Lane,1,4,Light
492,69,Car,Right Lane,1,4,Light
492,72,Car,Right Lane,1,4,Light
492,73,Car,Right Lane,1,4,Light
493,62,Car,Left Lane,1,4,Light
493,63,Car,Right Lane,1,4,Light
493,69,Car,Right Lane,1,4,Light
493,72,Car,Right Lane,1,4,Light
493,73,Car,Right Lane,1,4,Light
494,62,Car,Left Lane,1,4,Light
494,63,Car,Right Lane,1,4,Light
494,69,Car,Right Lane,1,4,Light
494,72,Car,Right Lane,1,4,Light
494,73,Car,Right Lane,1,4,Light
495,62,Car,Left Lane,1,4,Light
495,63,Car,Right Lane,1,4,Light
495,69,Car,Right Lane,1,4,Light
495,72,Car,Right Lane,1,4,Light
495,73,Car,Right Lane,1,4,Light
496,62,Car,Left Lane,1,4,Light
496,63,Car,Right Lane,1,4,Light
496,69,Car,Right Lane,1,4,Light
496,72,Car,Right Lane,1,4,Light
496,73,Car,Right Lane,1,4,Light
497,62,Car,Left Lane,1,3,Light
497,63,Car,Right Lane,1,3,Light
497,72,Car,Right Lane,1,3,Light
497,73,Car,Right Lane,1,3,Light
498,62,Car,Left Lane,1,3,Light
498,63,Car,Right Lane,1,3,Light
498,72,Car,Right Lane,1,3,Light
498,73,Car,Right Lane,1,3,Light
499,62,Car,Left Lane,1,3,Light
499,63,Car,Right Lane,1,3,Light
499,72,Car,Right Lane,1,3,Light
499,73,Car,Right Lane,1,3,Light
500,62,Car,Left Lane,1,3,Light
500,63,Car,Right Lane,1,3,Light
500,72,Car,Right Lane,1,3,Light
500,73,Car,Right Lane,1,3,Light
501,62,Car,Left Lane,1,3,Light
501,63,Car,Right Lane,1,3,Light
501,72,Car,Right Lane,1,3,Light
501,73,Car,Right Lane,1,3,Light
502,62,Car,Left Lane,2,2,Light
502,63,Car,Right Lane,2,2,Light
502,72,Car,Right Lane,2,2,Light
502,73,Car,Left Lane,2,2,Light
503,62,Car,Left Lane,2,2,Light
503,63,Car,Right Lane,2,2,Light
503,72,Car,Right Lane,2,2,Light
503,73,Car,Left Lane,2,2,Light
504,62,Car,Left Lane,2,2,Light
504,63,Car,Right Lane,2,2,Light
504,72,Car,Right Lane,2,2,Light
504,73,Car,Left Lane,2,2,Light
505,62,Car,Left Lane,2,2,Light
505,63,Car,Right Lane,2,2,Light
505,72,Car,Right Lane,2,2,Light
505,73,Car,Left Lane,2,2,Light
506,62,Car,Left Lane,2,2,Light
506,63,Car,Right Lane,2,2,Light
506,72,Car,Right Lane,2,2,Light
506,73,Car,Left Lane,2,2,Light
507,62,Car,Left Lane,2,2,Light
507,63,Car,Right Lane,2,2,Light
507,72,Car,Right Lane,2,2,Light
507,73,Car,Left Lane,2,2,Light
508,62,Car,Left Lane,2,2,Light
508,63,Car,Right Lane,2,2,Light
508,72,Car,Right Lane,2,2,Light
508,73,Car,Left Lane,2,2,Light
509,62,Car,Left Lane,2,2,Light
509,63,Car,Right Lane,2,2,Light
509,72,Car,Right Lane,2,2,Light
